23.073104, 59.86743, "FI Radar FI 80"
21.993899, 60.683152, "FI Radar FI 80"
27.910367, 62.939717, "FI Radar FI 80"
29.8905, 62.51497, "FI Radar FI 80"
24.390316, 64.567383, "FI Radar FI 80"
25.15094, 61.84715, "FI Radar FI 80"
22.748056, 60.709528, "FI Radar FI 80"
22.357757, 60.36064, "FI Radar FI 80"
23.148494, 61.707914, "FI Radar FI 80"
21.65954, 61.17913, "FI Radar FI 80"
22.369879, 63.291033, "FI Radar FI 80"
22.577001, 61.178214, "FI Radar FI 80"
24.77904, 66.092603, "FI Radar FI 80"
25.011167, 61.050415, "FI Radar FI 80"
29.320482, 62.634006, "FI Radar FI 80"
22.729157, 61.155762, "FI Radar FI 80"
21.969832, 62.992066, "FI Radar FI 80"
27.620598, 62.559711, "FI Radar FI 80"
30.123611, 62.3125, "FI Radar FI 80"
22.9844, 63.70985, "FI Radar FI 80"
24.389639, 60.732389, "FI Radar FI 80"
21.87659, 61.425686, "FI Radar FI 80"
24.685005, 61.15957, "FI Radar FI 80"
21.650214, 61.358648, "FI Radar FI 80"
27.385528, 63.121194, "FI Radar FI 80"
25.098162, 60.617475, "FI Radar FI 80"
25.01054, 60.79373, "FI Radar FI 80"
22.53046, 62.59267, "FI Radar FI 80"
23.06644, 59.865704, "FI Radar FI 80"
21.996592, 60.68142, "FI Radar FI 80"
25.61589, 64.65738, "FI Radar FI 80"
25.34558, 61.92893, "FI Radar FI 80"
23.01195, 63.730666, "FI Radar FI 80"
23.233061, 59.906353, "FI Radar FI 80"
22.911972, 60.7965, "FI Radar FI 80"
25.641789, 61.1089, "FI Radar FI 80"
27.394648, 63.377299, "FI Radar FI 80"
22.129032, 60.543537, "FI Radar FI 80"
26.859973, 65.275041, "FI Radar FI 80"
27.80704, 62.05774, "FI Radar FI 80"
27.80636, 62.05671, "FI Radar FI 80"
25.002595, 61.055015, "FI Radar FI 80"
29.378926, 62.633626, "FI Radar FI 80"
24.813652, 60.277132, "FI Radar FI 80"
21.994167, 62.985, "FI Radar FI 80"
26.952528, 61.015082, "FI Radar FI 80"
23.48363, 61.45684, "FI Radar FI 80"
24.899722, 60.538611, "FI Radar FI 80"
25.719584, 60.995588, "FI Radar FI 80"
25.172249, 61.012035, "FI Radar FI 80"
24.59635, 64.687783, "FI Radar FI 80"
27.788745, 63.133845, "FI Radar FI 80"
