27.348928, 60.913095, "FI Radar FI 100"
27.8038, 61.97377, "FI Radar FI 100"
21.634414, 60.911052, "FI Radar FI 100"
29.838397, 62.556798, "FI Radar FI 100"
28.007, 62.32303, "FI Radar FI 100"
27.23922, 61.50891, "FI Radar FI 100"
24.177795, 60.081892, "FI Radar FI 100"
22.79278, 62.40064, "FI Radar FI 100"
27.48055, 63.250533, "FI Radar FI 100"
25.639783, 60.979602, "FI Radar FI 100"
29.981335, 62.737186, "FI Radar FI 100"
26.885373, 60.660465, "FI Radar FI 100"
29.142808, 61.892049, "FI Radar FI 100"
23.64715, 61.1151, "FI Radar FI 100"
22.697979, 63.541449, "FI Radar FI 100"
27.224833, 63.624667, "FI Radar FI 100"
29.18323, 61.84686, "FI Radar FI 100"
23.813166, 64.228483, "FI Radar FI 100"
26.825833, 62.455, "FI Radar FI 100"
21.897507, 60.628392, "FI Radar FI 100"
28.965867, 62.700467, "FI Radar FI 100"
24.092306, 60.596583, "FI Radar FI 100"
23.853907, 60.062847, "FI Radar FI 100"
23.8758, 64.246166, "FI Radar FI 100"
28.55273, 62.52768, "FI Radar FI 100"
27.80758, 61.92301, "FI Radar FI 100"
23.52505, 61.06955, "FI Radar FI 100"
27.091057, 61.643724, "FI Radar FI 100"
27.916496, 61.899397, "FI Radar FI 100"
24.685935, 60.533953, "FI Radar FI 100"
26.879167, 61.534444, "FI Radar FI 100"
29.05001, 61.88151, "FI Radar FI 100"
23.014778, 61.33425, "FI Radar FI 100"
21.903249, 60.193834, "FI Radar FI 100"
27.945306, 62.935361, "FI Radar FI 100"
23.780638, 64.212861, "FI Radar FI 100"
28.910607, 62.703535, "FI Radar FI 100"
26.96196, 63.61445, "FI Radar FI 100"
26.166389, 61.332778, "FI Radar FI 100"
25.568542, 64.733636, "FI Radar FI 100"
27.10689, 65.40019, "FI Radar FI 100"
27.64937, 62.534816, "FI Radar FI 100"
25.079373, 60.616674, "FI Radar FI 100"
23.45635, 63.946116, "FI Radar FI 100"
28.03109, 62.33459, "FI Radar FI 100"
27.302889, 63.162278, "FI Radar FI 100"
25.867224, 64.266404, "FI Radar FI 100"
22.912484, 62.277055, "FI Radar FI 100"
27.478267, 63.25245, "FI Radar FI 100"
26.863729, 60.959477, "FI Radar FI 100"
30.13712, 62.80648, "FI Radar FI 100"
26.8875, 60.655278, "FI Radar FI 100"
29.149295, 61.893345, "FI Radar FI 100"
22.694994, 63.539395, "FI Radar FI 100"
27.239633, 63.642717, "FI Radar FI 100"
29.24119, 61.82597, "FI Radar FI 100"
23.6589, 64.067933, "FI Radar FI 100"
